日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210630,6473,ジェイテクト,市場第一部（内国株）,3600,機械,8,機械 ,4,TOPIX Mid400
20210630,6474,不二越,市場第一部（内国株）,3600,機械,8,機械 ,6,TOPIX Small 1
20210630,6479,ミネベアミツミ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210630,6480,日本トムソン,市場第一部（内国株）,3600,機械,8,機械 ,6,TOPIX Small 1
20210630,6481,ＴＨＫ,市場第一部（内国株）,3600,機械,8,機械 ,4,TOPIX Mid400
20210630,6482,ユーシン精機,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20210630,6484,ＫＶＫ,JASDAQ(スタンダード・内国株）,3600,機械,8,機械 ,-,-
20210630,6485,前澤給装工業,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20210630,6486,イーグル工業,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20210630,6488,ヨシタケ,JASDAQ(スタンダード・内国株）,3600,機械,8,機械 ,-,-
20210630,6489,前澤工業,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20210630,6490,日本ピラー工業,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20210630,6492,岡野バルブ製造,市場第二部（内国株）,3600,機械,8,機械 ,-,-
20210630,6493,日鍛バルブ,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20210630,6494,ＮＦＫホールディングス,JASDAQ(スタンダード・内国株）,3600,機械,8,機械 ,-,-
20210630,6495,宮入バルブ製作所,市場第二部（内国株）,3600,機械,8,機械 ,-,-
20210630,6496,中北製作所,市場第二部（内国株）,3600,機械,8,機械 ,-,-
20210630,6497,ハマイ,JASDAQ(スタンダード・内国株）,3600,機械,8,機械 ,-,-
20210630,6498,キッツ,市場第一部（内国株）,3600,機械,8,機械 ,6,TOPIX Small 1
20210630,6501,日立製作所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20210630,6502,東芝,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210630,6503,三菱電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20210630,6504,富士電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210630,6505,東洋電機製造,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210630,6506,安川電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210630,6507,シンフォニアテクノロジー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210630,6508,明電舎,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210630,6513,オリジン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210630,6516,山洋電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210630,6517,デンヨー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210630,6518,三相電機,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210630,6521,オキサイド,マザーズ（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210630,6532,ベイカレント・コンサルティング,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6535,アイモバイル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6537,ＷＡＳＨハウス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6538,キャリアインデックス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6539,ＭＳ－Ｊａｐａｎ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6540,船場,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6541,グレイステクノロジー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,6542,ＦＣホールディングス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6543,日宣,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6544,ジャパンエレベーターサービスホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,6545,インターネットインフィニティー,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6546,フルテック,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6547,グリーンズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6548,旅工房,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6549,ディーエムソリューションズ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6550,Ｆｒｉｎｇｅ８１,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6551,ツナググループ・ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6552,ＧａｍｅＷｉｔｈ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6553,ソウルドアウト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6554,エスユーエス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6556,ウェルビー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6557,ｇｌｏｂａｌ　ｂｒｉｄｇｅ　ＨＯＬＤＩＮＧＳ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6558,クックビズ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6560,エル・ティー・エス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6562,ジーニー,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6563,みらいワークス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6564,ミダック,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,6565,ＡＢホテル,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,6566,要興業,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
